Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-821.212	-1164.485	343.273	1.165069	3.932985
6	-827.4762	-1172.529	345.0523	1.305196	2.804085
12	-824.8733	-1170.435	345.5618	1.601854	2.302458
18	-832.2356	-1178.486	346.2501	1.63583	1.82517
24	-824.2492	-1170.435	346.1853	1.701858	1.824309
30	-838.4113	-1184.703	346.2914	1.701858	1.750648
36	-820.466	-1166.525	346.0592	1.678712	1.926128
42	-820.6408	-1166.502	345.8614	1.596167	2.112463
48	-827.2095	-1172.366	345.1564	1.488742	2.6278
54	-831.0008	-1176.268	345.267	1.475489	2.567501
60	-837.7038	-1183.794	346.0899	1.594221	1.962291
66	-854.0607	-1199.582	345.5218	1.388556	2.46276
72	-830.8491	-1176.391	345.5417	1.368672	2.46276
78	-844.0916	-1189.474	345.3823	1.353696	2.571557
84	-830.6001	-1176.242	345.6423	1.460739	2.341078
90	-839.0501	-1184.733	345.6832	1.419858	2.341078
96	-821.4149	-1167.801	346.3857	1.734577	1.660797
102	-826.4809	-1171.55	345.0687	1.394235	2.739794
108	-811.6151	-1156.453	344.8381	1.4018	2.875481
114	-832.8201	-1177.603	344.7834	1.4018	2.90854
120	-834.5426	-1180.252	345.7099	1.584889	2.218255
126	-835.3344	-1181.105	345.7708	1.632357	2.147993
132	-835.3215	-1181.197	345.8756	1.42711	2.213168
138	-821.3724	-1165.97	344.5981	1.307502	3.076394
144	-817.7145	-1162.871	345.1567	1.331667	2.724234
150	-835.0621	-1180.719	345.6565	1.544619	2.278481
156	-839.4061	-1185.46	346.0544	1.49764	2.050267
162	-837.9528	-1184.303	346.3498	1.653012	1.743987
168	-829.3621	-1175.677	346.3144	1.483834	1.885192
174	-825.3783	-1171.067	345.6887	1.494577	2.289896
180	-817.8938	-1164.372	346.4781	1.651663	1.653997
186	-835.5837	-1181.459	345.8755	1.693107	2.039286
192	-845.1232	-1190.865	345.7422	1.536411	2.228682
198	-850.4438	-1196.297	345.8534	1.650378	2.082098
204	-848.2678	-1193.573	345.305	1.630919	2.446731
210	-843.6926	-1189.694	346.001	1.464901	2.106976
216	-842.558	-1188.2	345.6415	1.72566	2.171398
222	-838.1495	-1182.323	344.173	1.289546	3.338839
228	-835.3157	-1180.65	345.3339	1.282726	2.645377
234	-835.5903	-1180.967	345.3764	1.328314	2.590969
240	-832.4747	-1176.943	344.468	1.24526	3.190797
246	-828.4582	-1172.668	344.2097	1.181097	3.381
252	-839.9232	-1183.723	343.8002	1.220956	3.596755
258	-829.2495	-1174.459	345.2097	1.333515	2.690601
264	-839.3525	-1182.736	343.3837	1.360966	3.75676
270	-857.8525	-1204.236	346.3836	1.934119	1.516746
276	-865.1896	-1212.053	346.8633	1.917295	1.144511
282	-829.5843	-1175.098	345.5132	1.513608	2.389401
288	-837.1814	-1182.03	344.8489	1.239501	2.966884
294	-829.237	-1174.718	345.4808	1.527302	2.401256
300	-829.724	-1175.534	345.8103	1.281252	2.348389
306	-820.8286	-1165.849	345.0208	1.196697	2.889037
312	-846.0074	-1191.893	345.8853	1.316974	2.277771
318	-853.1637	-1199.443	346.279	1.615376	1.819386
324	-830.1528	-1176.357	346.2042	1.688125	1.820796
330	-827.2928	-1171.877	344.5839	1.296093	3.091664
336	-839.981	-1185.708	345.7266	1.389614	2.332717
342	-831.5553	-1176.609	345.0532	1.431538	2.726427
348	-833.7259	-1178.837	345.1116	1.365272	2.731252
354	-822.8541	-1168.636	345.7817	1.436027	2.267834
360	-841.7031	-1187.123	345.4201	1.389647	2.525663
366	-826.7679	-1172.143	345.3754	1.434406	2.525663
372	-844.5866	-1189.547	344.9607	1.222779	2.909588
378	-842.6461	-1187.443	344.7974	1.157093	3.047166
384	-837.9005	-1180.151	342.2508	1.027136	4.590321
390	-825.5293	-1169.436	343.9067	0.9461801	3.694224
396	-821.2496	-1164.84	343.5899	1.263047	3.694224
402	-832.8243	-1177.1	344.2757	1.29771	3.273523
408	-828.2291	-1174.137	345.908	1.605783	2.075536
414	-830.6085	-1176.919	346.3104	1.577997	1.823465
420	-865.9755	-1211.259	345.2834	1.503819	2.539709
426	-848.293	-1193.097	344.8045	1.390787	2.902457
432	-835.0408	-1180.183	345.1422	1.366665	2.711642
438	-832.3162	-1177.712	345.3955	1.421299	2.521274
444	-826.3939	-1172.097	345.7036	1.488664	2.284188
450	-823.3299	-1168.323	344.9928	1.487284	2.729286
456	-833.3591	-1178.405	345.0463	1.433825	2.729286
