Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	tree_length
0	-821.212	-1164.485	343.273	0.0125533	0.00362037	0.060192	0.00430147	0.00676176	0.0336493	0.021048	0.0100298	0.0140942	0.057344	0.0384098	0.0513861	0.00941532	0.0583844	0.00124007	0.0219602	0.0663906	0.0022763	0.0196607	0.00190492	0.0131616	0.109198	0.00476906	0.0178319	0.014348	0.00945572	0.0186547	0.00203894	0.000161576	0.0128244	0.00443516	0.0152394	0.00342561	0.0123953	0.02434	0.0622267	0.01701	0.0637121	0.0292728	0.0334648	0.0267175	0.0628461	0.0115808	0.0261336	0.00170524	0.00200047	0.0899507	0.00701309	0.00965514	0.00797268	0.00689324	0.03608	0.00424791	0.0885284	0.0171556	0.00125643	0.0523076	0.00658608	0.0127919	0.0191739	0.0121774	0.0143343	0.0240122	0.0150156	0.00402865	0.0164831	0.0239198	0.00710035	0.00773421	0.00682345	0.0466755	0.00300223	0.000900646	0.0300207	0.0119271	0.00457044	0.0539764	0.00130432	0.0163582	0.00706423	0.00435531	0.00444543	0.0167731	0.011498	0.027274	0.00769799	0.0476901	0.00904315	0.0137048	0.0271695	0.0125992	0.0135464	0.00926455	0.00949661	0.0222864	0.0251951	0.00722303	0.0326408	0.0192873	0.0707042	0.0592232	0.0419734	0.0454283	0.0476437	0.0109136	0.0173761	0.0654321	0.0609855	0.00247024	0.019847	0.00444811	0.0217748	0.0434896	0.0143271	0.0165748	0.0186663	0.039991	0.0369702	0.00362743	0.0281066	0.0194379	0.00201958	0.0640648	0.0135265	0.0252307	0.00113112	0.0460544	0.0863549	0.00168127	0.00971071	0.00960415	0.0122427	0.00577536	0.00981674	0.0256641	0.00992421	0.00182961	0.00662449	0.00488129	0.0144762	0.0234708	0.00772031	0.0272039	0.00524924	0.0395546	0.0472959	0.0316905	0.0099353	0.0842993	0.0291926	0.00236193	0.00431748	0.00845008	0.0265722	0.00623945	0.00437085	0.04358	0.0510492	0.00601195	0.00781103	0.00964703	0.0359479	0.192486	0.0218283	0.0392843	0.00621201	0.0236878	0.00943393	0.00625166	0.199631	0.455742	0.782576	1.27783	2.19422	5.00924	1.165069	0.0031918	0.000920515	0.0153044	0.00109369	0.00171924	0.00855567	0.00535166	0.00255018	0.00358359	0.0145803	0.00976607	0.0130654	0.00239394	0.0148448	0.000315299	0.00558361	0.0168805	0.000578771	0.00499894	0.000484344	0.00334647	0.0277647	0.00121258	0.00453394	0.00364812	0.00240421	0.00474315	0.000518421	4.10822e-05	0.00326072	0.00112768	0.00387477	0.000870994	0.00315162	0.00618868	0.0158218	0.00432495	0.0161994	0.00744288	0.00850875	0.00679318	0.0159792	0.00294454	0.00664472	0.000433573	0.000508639	0.0228708	0.00178315	0.00245491	0.00202713	0.00175267	0.00917369	0.00108007	0.0225092	0.00436199	0.000319459	0.0132997	0.00167458	0.00325247	0.00487516	0.00309623	0.00364465	0.00610534	0.00381787	0.00102432	0.004191	0.00608185	0.00180533	0.0019665	0.00173493	0.0118677	0.000763346	0.000228998	0.00763306	0.00303258	0.00116208	0.013724	0.000331636	0.00415923	0.00179615	0.00110738	0.00113029	0.00426473	0.00292347	0.00693468	0.00195729	0.0121257	0.00229931	0.00348458	0.0069081	0.00320346	0.00344429	0.0023556	0.00241461	0.00566653	0.0064061	0.00183653	0.00829925	0.00490397	0.0179772	0.0150581	0.0106721	0.0115506	0.0121139	0.00277489	0.00441803	0.0166368	0.0155062	0.000628083	0.0050463	0.00113097	0.00553646	0.0110577	0.0036428	0.00421431	0.0047461	0.0101681	0.00940003	0.000922309	0.00714637	0.00494228	0.000513498	0.0162891	0.00343924	0.00641515	0.000287599	0.0117098	0.0219566	0.000427479	0.00246904	0.00244195	0.00311283	0.00146844	0.002496	0.00652535	0.00252333	0.000465196	0.00168434	0.00124112	0.00368072	0.00596767	0.00196296	0.00691687	0.00133467	0.0100571	0.0120255	0.00805763	0.00252615	0.0214339	0.0074225	0.000600544	0.00109776	0.00214852	0.00675624	0.00158644	0.00111133	0.0110806	0.0129798	0.0015286	0.00198603	0.00245285	0.00914012	0.0489416	0.00555007	0.00998841	0.00157947	0.00602286	0.00239867	0.00158955	3.932985
36	-820.466	-1166.525	346.0592	0.000565082	0.00539691	0.0372325	0.00165384	0.00373764	0.00539318	0.0199154	0.00286209	0.0134754	0.0259539	0.0157115	0.0540801	0.00368319	0.0144382	0.00584986	0.0128161	0.0230217	0.000850051	0.00417131	0.000885573	0.00346057	0.0095042	0.000290017	0.0132429	0.00867118	0.000401079	0.00737089	0.00298404	0.000626849	0.00890501	0.00203209	0.0215795	0.00139535	0.00214988	0.0289854	0.0169912	0.0245963	0.0144003	0.0103234	0.0108999	0.0292104	0.0292638	0.00495692	0.00942745	0.000147632	0.00138958	0.02723	0.00588634	0.00140811	0.00243547	0.0202506	0.0218009	0.0135546	0.028962	0.0152517	0.00210298	0.0125508	0.00212796	0.00640136	0.0131008	0.00240861	0.0153572	0.00793373	0.0160789	0.00335956	0.0110028	0.00612799	2.72315e-06	0.00880267	0.000315783	0.0141507	0.000380027	0.00134652	0.00550204	0.00777964	0.00412765	0.057369	0.000457244	0.00557596	0.00235513	0.0185755	0.00533859	0.00181449	0.0431615	0.00454812	0.00104445	0.00967259	7.3124e-05	0.00133748	0.016785	0.0207053	0.0131508	0.0153724	0.00388897	0.00547024	0.00855751	0.00676517	0.0161534	0.0124968	0.0639815	0.0277919	0.00515343	0.00152846	0.0212351	0.002174	0.00327811	0.0144756	0.0182104	0.0204342	0.0261932	0.00842933	0.000579884	0.0160028	0.00796629	0.00918782	0.00286268	0.00427206	0.0265253	0.00178091	0.0249893	0.00979733	0.000470599	0.0211735	0.00339499	0.00214706	0.00172773	0.0249232	0.0507486	0.00100506	0.00814515	0.0164567	0.00745468	0.00556597	0.0183341	0.000862193	0.00534661	0.000294233	0.00549481	9.21258e-05	0.00885844	0.0102628	0.000459234	0.0180298	0.00331332	0.0184043	0.0010179	0.0142583	0.0116355	0.0242406	0.0173507	0.00411446	0.0175601	0.0145311	0.0133753	0.00104775	0.0182126	0.015512	0.00464367	0.00835613	0.0169531	0.0116656	0.00760736	0.040095	0.004329	0.00405489	7.50855e-05	0.0452643	0.00579219	0.0113118	0.0981116	0.322299	0.702402	1.42369	3.1027	10.1925	1.678712	0.000293377	0.00280195	0.0193303	0.000858632	0.0019405	0.00280001	0.0103396	0.00148593	0.00699609	0.0134746	0.00815705	0.0280771	0.00191223	0.00749597	0.00303711	0.00665383	0.0119523	0.000441326	0.00216565	0.000459768	0.00179665	0.00493435	0.00015057	0.00687539	0.00450187	0.000208231	0.00382679	0.00154924	0.000325445	0.00462327	0.00105501	0.0112036	0.000724432	0.00111617	0.0150486	0.00882142	0.0127698	0.00747629	0.00535969	0.00565897	0.0151654	0.0151931	0.00257352	0.00489451	7.6647e-05	0.000721435	0.0141372	0.00305605	0.000731058	0.00126444	0.0105136	0.0113185	0.00703725	0.0150364	0.00791831	0.00109182	0.00651609	0.00110479	0.00332343	0.00680161	0.00125049	0.00797312	0.004119	0.00834777	0.0017442	0.00571239	0.00318151	1.4138e-06	0.00457014	0.000163947	0.00734672	0.000197301	0.000699084	0.00285653	0.00403901	0.00214298	0.0297847	0.00023739	0.00289491	0.00122273	0.00964396	0.00277167	0.000942038	0.0224084	0.00236128	0.000542253	0.00502178	3.79643e-05	0.00069439	0.00871436	0.0107497	0.0068276	0.00798099	0.00201906	0.00284002	0.00444286	0.00351232	0.00838645	0.00648805	0.0332177	0.0144289	0.00267554	0.000793542	0.0110248	0.00112869	0.00170191	0.00751539	0.0094544	0.010609	0.0135989	0.00437631	0.000301062	0.00830829	0.00413591	0.0047701	0.00148623	0.00221795	0.0137713	0.000924606	0.0129738	0.00508654	0.000244324	0.0109928	0.0017626	0.0011147	0.000896998	0.0129395	0.0263475	0.000521801	0.00422877	0.00854395	0.00387029	0.00288972	0.00951864	0.00044763	0.00277583	0.000152759	0.00285278	4.78295e-05	0.00459909	0.00532821	0.000238424	0.00936063	0.0017202	0.00955508	0.000528469	0.00740258	0.00604086	0.0125851	0.00900807	0.00213613	0.0091168	0.00754421	0.00694412	0.000543966	0.00945556	0.00805347	0.00241088	0.00433831	0.00880166	0.00605651	0.00394956	0.0208164	0.00224751	0.0021052	3.89826e-05	0.0235001	0.00300717	0.00587283	1.926128
72	-830.8491	-1176.391	345.5417	0.0129357	0.00781828	0.00999738	0.0111534	0.00344618	0.00540963	0.0107612	0.0190927	0.0252627	0.00221832	0.00614991	0.0456962	0.0200408	0.0191072	0.000803583	0.0076307	0.0476939	0.00568142	0.0108812	0.000968463	0.00493162	0.0373042	0.00972157	0.0148321	0.0043303	0.0105411	0.00113611	0.00327882	0.00983428	0.00991703	0.00957776	0.000855303	0.00743842	0.00119349	0.0135719	0.0269074	0.0190516	0.0153065	0.0361857	0.00619971	0.0143834	0.0123673	0.0136194	0.000550215	0.00219762	0.00320003	0.0143906	0.00514079	0.00153634	0.00109945	0.0151991	0.00741877	0.00471476	0.0357183	0.0373238	0.000939027	0.0141746	0.00297614	0.00811998	0.0228334	0.00359783	0.000539425	0.0179611	0.0247291	0.0184633	0.0272423	0.00460293	0.00292021	0.00346846	0.0048837	0.0231568	0.0088167	0.000122706	0.0147781	0.00579012	0.0106177	0.0511941	0.00117859	0.000390987	0.00506339	0.014403	0.00843198	0.00180924	0.016718	0.0105902	0.00252494	0.0123859	0.00114789	0.00139633	0.0481539	0.0117168	0.0070664	0.053993	0.0284832	0.00686863	0.00334891	0.0353822	0.0133837	0.0151399	0.0953544	0.0345922	0.000848666	0.00459959	0.0256517	0.00242664	0.00509348	0.0129204	0.053441	0.00616109	0.0618444	0.00730301	0.00253741	0.0122047	0.0137158	0.00741098	0.0202734	0.00528525	0.0478959	0.00982198	0.0278701	0.0158789	0.0252618	0.0100334	0.0174143	0.00311713	0.00104365	0.0495441	0.0710182	0.00285451	0.000740427	0.0343645	0.0152889	0.0150245	0.00485825	0.00527851	0.00523759	0.00421347	0.00885779	0.000225558	0.0524532	0.0176966	8.57606e-06	0.00308306	0.00856112	0.0143221	0.00987731	0.047663	0.0131946	0.00349264	0.00949962	0.00751908	0.0348012	0.00302301	0.0119024	0.00325493	0.0235399	0.013793	0.0344927	0.00673369	0.0104572	0.00838214	0.0117309	0.0298587	0.00497339	0.0067335	0.00328113	0.0222588	0.0257206	0.0177153	0.15064	0.397264	0.749756	1.33377	2.51722	6.63837	1.368672	0.00525253	0.0031746	0.00405942	0.00452882	0.00139932	0.00219657	0.00436956	0.00775256	0.0102579	0.000900745	0.00249716	0.0185549	0.00813755	0.00775846	0.000326294	0.00309844	0.019366	0.00230693	0.00441828	0.000393243	0.00200248	0.0151473	0.00394743	0.00602255	0.00175831	0.00428018	0.000461315	0.00133136	0.0039932	0.0040268	0.00388904	0.000347294	0.00302036	0.000484617	0.00551085	0.0109257	0.00773588	0.00621519	0.0146932	0.00251738	0.00584036	0.00502171	0.00553015	0.000223414	0.00089234	0.00129937	0.00584329	0.00208741	0.000623827	0.000446431	0.00617159	0.00301238	0.00191442	0.0145034	0.0151553	0.00038129	0.00575556	0.00120846	0.00329711	0.00927149	0.00146089	0.000219033	0.00729309	0.0100412	0.00749698	0.0110617	0.00186901	0.00118575	0.00140836	0.00198302	0.00940278	0.00358001	4.98245e-05	0.00600063	0.00235107	0.00431131	0.0207873	0.000478566	0.00015876	0.00205598	0.00584832	0.00342379	0.00073464	0.00678833	0.00430012	0.00102525	0.00502929	0.0004661	0.000566977	0.0195528	0.00475758	0.0028693	0.0219238	0.0115656	0.002789	0.00135982	0.0143669	0.00543443	0.00614755	0.0387185	0.0140461	0.000344599	0.00186766	0.0104158	0.000985333	0.0020682	0.00524629	0.0216996	0.0025017	0.0251118	0.00296538	0.00103031	0.00495569	0.00556929	0.00300922	0.00823197	0.00214607	0.0194481	0.0039882	0.0113166	0.00644762	0.0102575	0.00407407	0.00707107	0.00126571	0.000423774	0.0201173	0.0288368	0.00115907	0.000300649	0.0139537	0.00620804	0.00610069	0.00197269	0.00214333	0.00212672	0.00171087	0.00359669	9.15876e-05	0.0212985	0.00718568	3.4823e-06	0.00125187	0.00347623	0.00581547	0.00401067	0.0193535	0.00535765	0.00141818	0.00385731	0.00305311	0.014131	0.00122749	0.00483296	0.00132166	0.00955833	0.00560064	0.0140057	0.00273421	0.00424613	0.00340355	0.00476332	0.0121241	0.00201944	0.00273413	0.0013323	0.00903816	0.0104438	0.00719329	2.46276
108	-811.6151	-1156.453	344.8381	0.00698577	0.00208728	0.0348657	0.00581744	0.0182829	0.0143912	0.0111424	0.040528	0.00846443	0.00494197	0.0174987	0.0659173	0.00990171	0.00103551	0.00178382	0.000370561	0.0452902	0.001313	0.00674445	0.00162763	0.00765138	0.0391123	0.00335549	0.022517	0.00482324	0.00280893	0.00877286	0.00906318	0.00200155	0.00468929	0.00518766	0.00795189	0.00424257	0.00082556	0.0104684	0.03628	0.0451192	0.0299719	0.00373685	0.0188791	0.0165551	0.00994862	0.00211563	0.0362942	0.0144746	0.0102863	0.0165003	0.0256049	0.0120989	0.00809312	0.0156186	0.00265558	0.00111862	0.0621157	0.0177645	0.00120916	0.00774443	0.00271891	0.00163261	0.0221482	0.00177298	0.00125023	0.0114848	0.00214738	0.00583913	0.00150814	0.0138607	0.000604439	0.00166913	0.00357612	0.0326152	0.00463543	0.00291424	0.0171883	0.0073893	0.000381731	0.0443977	0.000296503	0.00108577	0.00537666	0.00973147	0.00881228	0.00118035	0.0300743	0.00669731	0.0139024	0.0153663	0.00213301	0.00426257	0.044715	0.0107551	0.0179092	0.00201547	0.00827578	0.00388331	0.0161106	0.00365585	0.04004	0.0308791	0.13693	0.0105332	0.0102682	0.00560018	0.0489317	0.00541286	0.00219777	0.0330147	0.0476221	0.00939326	0.0767459	0.0125491	0.00517753	0.0470817	0.00490682	0.0143842	0.0454796	0.00405636	0.045656	0.014985	0.0186565	0.0124673	0.0146533	0.0316664	0.0273051	0.00994974	0.0618965	0.0404403	0.0818246	0.0280411	0.0211494	0.00749937	0.00329225	0.0188875	0.00678687	0.000162832	0.0143128	0.00460765	0.0206425	0.000201186	0.0060699	0.025036	0.00591331	0.00620096	0.00552111	0.0322403	0.00971768	0.0366031	0.00506246	0.00496367	0.00107389	0.0254892	0.0207128	0.00767333	0.0563721	0.0144425	0.00539858	0.0244573	0.0248831	0.0184217	0.0630156	0.0270498	0.012478	0.0516977	0.00164393	0.0290489	0.0171546	0.0317489	0.00448208	0.0120004	0.143894	0.388485	0.744548	1.3431	2.5741	6.94958	1.4018	0.00242943	0.000725891	0.0121252	0.00202312	0.0063582	0.00500481	0.00387496	0.0140943	0.00294366	0.00171866	0.00608549	0.0229239	0.0034435	0.000360118	0.000620354	0.000128869	0.0157505	0.000456618	0.0023455	0.000566038	0.0026609	0.013602	0.00116693	0.00783068	0.00167737	0.000976856	0.00305092	0.00315188	0.000696075	0.00163079	0.0018041	0.00276541	0.00147543	0.000287103	0.00364057	0.012617	0.015691	0.0104233	0.00129956	0.00656555	0.00575733	0.00345981	0.000735748	0.0126219	0.00503381	0.00357723	0.00573826	0.00890455	0.00420761	0.00281453	0.00543164	0.000923526	0.000389021	0.0216018	0.00617793	0.000420507	0.00269326	0.00094555	0.00056777	0.00770243	0.000616585	0.000434789	0.00399405	0.000746791	0.00203066	0.000524483	0.00482031	0.000210204	0.00058047	0.00124366	0.0113425	0.00161205	0.00101348	0.00597755	0.00256976	0.000132754	0.0154401	0.000103114	0.000377596	0.00186983	0.00338429	0.00306463	0.000410488	0.0104589	0.00232911	0.00483479	0.0053439	0.000741791	0.00148238	0.0155504	0.00374029	0.00622824	0.000700915	0.00287805	0.00135049	0.00560275	0.00127139	0.0139246	0.0107388	0.0476198	0.00366312	0.00357096	0.00194756	0.0170169	0.00188242	0.000764313	0.0114815	0.0165614	0.00326668	0.0266898	0.00436417	0.00180058	0.0163735	0.00170643	0.00500236	0.0158163	0.00141067	0.0158777	0.0052113	0.00648812	0.00433571	0.00509595	0.0110125	0.00949584	0.0034602	0.0215256	0.0140638	0.028456	0.0097518	0.00735507	0.00260804	0.00114494	0.00656845	0.00236026	5.66279e-05	0.00497754	0.00160239	0.0071788	6.99659e-05	0.00211092	0.00870672	0.00205646	0.00215649	0.00192006	0.0112121	0.0033795	0.0127294	0.00176056	0.00172621	0.000373464	0.00886433	0.00720325	0.00266854	0.0196044	0.00502263	0.00187745	0.00850547	0.00865356	0.00640649	0.0219148	0.00940703	0.00433944	0.0179788	0.000571707	0.0101023	0.00596582	0.0110412	0.00155872	0.00417334	2.875481
